accuracy,loss,val_accuracy,val_loss
0.033707864582538605,9.68051815032959,0.0,9.68104076385498
0.16853933036327362,9.669683456420898,0.0,9.680066108703613
0.1910112351179123,9.654820442199707,0.0,9.678057670593262
0.20224718749523163,9.624396324157715,0.0,9.672656059265137
0.21348313987255096,9.537582397460938,0.0,9.649418830871582
